AMAP,AutoNavi Holdings Limited,NMS,Application Software
LOCK,"LifeLock, Inc.",NYQ,Application Software
FNJN,"Finjan Holdings, Inc.",NCM,Application Software
BCOV,"Brightcove, Inc.",NMS,Application Software
PRLS,Peerless Systems Corp.,NCM,Application Software
MDRX,"Allscripts Healthcare Solutions, Inc.",NMS,Application Software
ATEA,Astea International Inc.,NCM,Application Software
SPSC,"SPS Commerce, Inc.",NMS,Application Software
VSMR,Verify Smart Corp.,PNK,Application Software
BV,"Bazaarvoice, Inc.",NMS,Application Software
PLUS,ePlus inc.,NMS,Application Software
MDSY,BluePhoenix Solutions Ltd.,NGM,Application Software
ISNS,"Image Sensing Systems, Inc.",NCM,Application Software
MKTO,"Marketo, Inc.",NMS,Application Software
CDNS,Cadence Design Systems Inc.,NMS,Application Software
NSIT,Insight Enterprises Inc.,NMS,Application Software
CNIT,"China Information Technology, Inc.",NMS,Application Software
EGOV,NIC Inc.,NMS,Application Software
AWRE,"Aware, Inc.",NGM,Application Software
ZIXI,Zix Corporation,NMS,Application Software
OTEX,Open Text Corporation,NMS,Application Software
NQ,NQ Mobile Inc.,NYQ,Application Software
CPWR,Compuware Corporation,NMS,Application Software
FEYE,"FireEye, Inc.",NMS,Application Software
TIGR,TigerLogic Corporation,NCM,Application Software
SAAS,"inContact, Inc.",NCM,Application Software
AVG,AVG Technologies N.V.,NYQ,Application Software
QLYS,"Qualys, Inc.",NMS,Application Software
MANH,"Manhattan Associates, Inc.",NMS,Application Software
MSTR,MicroStrategy Inc.,NMS,Application Software
APPO,"AlphaPoint Technology, Inc.",PNK,Application Software
NUAN,"Nuance Communications, Inc.",NMS,Application Software
LYRI,"Lyris, Inc.",PNK,Application Software
AVOI,"Advanced Voice Recognition Systems, Inc.",PNK,Application Software
WDDD,Worlds Inc.,PNK,Application Software
PFPT,"Proofpoint, Inc.",NGM,Application Software
TSYS,TeleCommunication Systems Inc.,NMS,Application Software
MTLS,Materialise NV,NMS,Application Software
SEAC,SeaChange International Inc.,NMS,Application Software
NTWK,"NetSol Technologies, Inc.",NCM,Application Software
RUBI,"the Rubicon Project, Inc.",NYQ,Application Software
RHT,"Red Hat, Inc.",NYQ,Application Software
MSCI,MSCI Inc.,NYQ,Application Software
ECOM,ChannelAdvisor Corporation,NYQ,Application Software
MRIN,Marin Software Incorporated,NYQ,Application Software
CSLT,"Castlight Health, Inc.",NYQ,Application Software
LIQD,"Liquid Holdings Group, Inc.",NGM,Application Software
SMSI,Smith Micro Software Inc.,NMS,Application Software
HUBS,"HubSpot, Inc.",NYQ,Application Software
AMBR,"Amber Road, Inc.",NYQ,Application Software
STV,"China Digital TV Holding Co., Ltd.",NYQ,Application Software
KEYW,The KEYW Holding Corporation,NMS,Application Software
TWOU,"2U, Inc.",NMS,Application Software
OHGI,"One Horizon Group, Inc.",NCM,Application Software
RST,"Rosetta Stone, Inc.",NYQ,Application Software
XNET,Xunlei Limited,NMS,Application Software
EAHC,Explore Anywhere Holding Corp.,PNK,Application Software
BSFT,"BroadSoft, Inc.",NMS,Application Software
SPLK,"Splunk, Inc.",NMS,Application Software
EPAZ,Epazz Inc.,PNK,Application Software
IDN,"Intellicheck Mobilisa, Inc.",ASE,Application Software
VMCI,"iMedicor, Inc.",PNK,Application Software
JNGW,Jingwei International Limited,PNK,Application Software
VCSY,Vertical Computer Systems Inc.,PNK,Application Software
ARIS,ARI Network Services Inc.,NCM,Application Software
PAR,PAR Technology Corporation,NYQ,Application Software
LXFT,"Luxoft Holding, Inc.",NYQ,Application Software
ADBE,Adobe Systems Inc.,NMS,Application Software
DAEG,Daegis Inc.,NCM,Application Software
WDAY,"Workday, Inc.",NYQ,Application Software
LOGM,"LogMeIn, Inc.",NMS,Application Software
YDLE,"Yodlee, Inc.",NMS,Application Software
XCLL,XcelMobility Inc.,PNK,Application Software
INTU,Intuit Inc.,NMS,Application Software
DPSI,"Decisionpoint Systems, Inc.",OBB,Application Software
PAYC,"Paycom Software, Inc.",NYQ,Application Software
M6O.F,BOLSAS Y MERCADOS,FRA,Asset Management
BK,The Bank of New York Mellon Corporation,NYQ,Asset Management
JAN.DU,JAPAN ASIA INVT,DUS,Asset Management
4WM.DE,World Markets AG,GER,Asset Management
MCGC,MCG Capital Corporation,NMS,Asset Management
FIG,Fortress Investment Group LLC,NYQ,Asset Management
IHJ.MU,VZ HOLDING N,MUN,Asset Management
WILLAMAGO.NS,Williamson Magor & Co. Limited,NSI,Asset Management
M3B.BE,MIC,BER,Asset Management
WHG,Westwood Holdings Group Inc.,NYQ,Asset Management
AWN.AX,Arowana International Limited,ASX,Asset Management
XEK.MU,FORTRESS INVEST-A,MUN,Asset Management
XYM.TO,Star Portfolio Corp.,TOR,Asset Management
WETF,"WisdomTree Investments, Inc.",NMS,Asset Management
L1O.SG,LLOYD FONDS,STU,Asset Management
AHA.AX,AG Financial Ltd,ASX,Asset Management
ZOF.MU,SBI HOLDINGS,MUN,Asset Management
KRD.F,KARDAN NV,FRA,Asset Management
1036.HK,VANKE PPT OVS,HKG,Asset Management
VRTS,"Virtus Investment Partners, Inc.",NMS,Asset Management
ACAS,"American Capital, Ltd.",NMS,Asset Management
BRW.L,Brewin Dolphin Holdings plc,LSE,Asset Management
OSWALAG.BO,Oswal Agro Mills Ltd.,,Asset Management
VLR-H.V,Valor Ventures Inc.,VAN,Asset Management
WCM-B.TO,Wilmington Capital Management Inc.,TOR,Asset Management
AQU.AX,Aquaint Capital Holdings Limited,ASX,Asset Management
FII,"Federated Investors, Inc.",NYQ,Asset Management
FNGN,"Financial Engines, Inc.",NMS,Asset Management
GAE.V,Greenangel Energy Corp.,VAN,Asset Management
0222.HK,Min Xin Holdings Ltd.,HKG,Asset Management
CG,The Carlyle Group LP,NMS,Asset Management
MCX.NS,Multi Commodity Exchange of India Limited,NSI,Asset Management
MC,Moelis & Company,NYQ,Asset Management
VTLN.F,VONTOBEL HLDG N,FRA,Asset Management
WP.V,Western Pacific Trust Co.,VAN,Asset Management
HDJ0.MU,HENDERSON GROUP,MUN,Asset Management
AB,AllianceBernstein Holding L.P.,NYQ,Asset Management
A50.SI,Rowsley Ltd.,SES,Asset Management
MGP.AX,Managed Accounts Holdings Limited,ASX,Asset Management
GLJ.DU,GRENKELEASING,DUS,Asset Management
QVE.AX,QV Equities Limited,ASX,Asset Management
MA1.F,MAX21 MGT U. BET,FRA,Asset Management
VOYA,"Voya Financial, Inc.",NYQ,Asset Management
0535.HK,Gemdale Properties and Investment Corporation Limited,HKG,Asset Management
ZCT1.SG,ZIMTU CAPITAL,STU,Asset Management
1140.HK,OP FIN INV,HKG,Asset Management
CNS,Cohen & Steers Inc.,NYQ,Asset Management
PGC.NZ,Pyne Gould Corporation Limited,NZE,Asset Management
BLK,"BlackRock, Inc.",NYQ,Asset Management
HNNA,"Hennessy Advisors, Inc.",NCM,Asset Management
K01.SI,K1 Ventures Limited,SES,Asset Management
OAK,"Oaktree Capital Group, LLC",NYQ,Asset Management
KKR,KKR & Co. L.P.,NYQ,Asset Management
M.V,Mosaic Capital Corporation,VAN,Asset Management
0111.HK,Cinda International Holdings Limited,HKG,Asset Management
IV6B.DU,KINNEVIK INV. -B-,DUS,Asset Management
GS.TO,"Gluskin Sheff + Associates, Inc.",TOR,Asset Management
SMCG,Millennium Investment & Acquisition Company Inc,PNK,Asset Management
XEK.SG,FORTRESS INVEST-A,STU,Asset Management
ASA,ASA Gold and Precious Metals Limited,NYQ,Asset Management
XEK.F,FORTRESS INVEST-A,FRA,Asset Management
ARES,"Ares Management, L.P.",NYQ,Asset Management
TCI.V,Target Capital Inc.,VAN,Asset Management
0026.HK,"China Motor Bus Company, Limited",HKG,Asset Management
XS3A.F,TANFIELD GRP,FRA,Asset Management
0068.HK,Lee Hing Development Limited,HKG,Asset Management
LAZ,Lazard Ltd.,NYQ,Asset Management
INVP.L,Investec plc,LSE,Asset Management
CET,Central Securities Corp.,ASE,Asset Management
SDR.L,Schroders plc,LSE,Asset Management
FSZ.TO,Fiera Capital Corporation,TOR,Asset Management
ZCT1.F,ZIMTU CAPITAL,FRA,Asset Management
8088.HK,CROSBY CAPITAL,HKG,Asset Management
HDJ0.F,HENDERSON GROUP,FRA,Asset Management
IFL.AX,IOOF Holdings Limited,ASX,Asset Management
1168.HK,Sinolink Worldwide Holdings Ltd.,HKG,Asset Management
SGE.V,Strategem Capital Corp.,VAN,Asset Management
KADVANI.BO,Atlanta Infrastructure and Finance Limited,BSE,Asset Management
BX,The Blackstone Group L.P.,NYQ,Asset Management
B8A.SG,BAVARIA INDUSTR,STU,Asset Management
SEIC,SEI Investments Co.,NMS,Asset Management
GBL,"GAMCO Investors, Inc.",NYQ,Asset Management
0095.HK,LVGEM CHINA,HKG,Asset Management
MBB.DE,MBB Industries AG,GER,Asset Management
0433.HK,North Mining Shares Company Limited,HKG,Asset Management
DHIL,Diamond Hill Investment Group Inc.,NMS,Asset Management
LAQ.V,La Quinta Resources Corp.,VAN,Asset Management
BN9.DU,BANK OF NY MELLON,DUS,Asset Management
GCP.L,GCP Infrastructure Investments Ltd.,LSE,Asset Management
NFX.V,NexGen Financial Corporation,VAN,Asset Management
AMG,Affiliated Managers Group Inc.,NYQ,Asset Management
0191.HK,Lai Sun Garment (International) Limited,HKG,Asset Management
MERR,"Merriman Holdings, Inc.",PNK,Asset Management
STT,State Street Corporation,NYQ,Asset Management
NOAH,Noah Holdings Limited,NYQ,Asset Management
ASX.AX,ASX Limited,ASX,Asset Management
WCM-A.TO,Wilmington Capital Management Inc.,TOR,Asset Management
INNO,"Innocap, Inc.",PNK,Asset Management
1383.HK,SUNCENTURY GP,HKG,Asset Management
TCN.TO,Tricon Capital Group Inc.,TOR,Asset Management
DC-PB.TO,Dundee Corporation,TOR,Asset Management
SOFR.PA,Societe Francaise de Gestion et d'Investissement,PAR,Asset Management
RE7.SG,REMGRO,STU,Asset Management
S68.SI,Singapore Exchange Limited,SES,Asset Management
AMP,"Ameriprise Financial, Inc.",NYQ,Asset Management
XA6.BE,DIVERSA,BER,Asset Management
PZN,"Pzena Investment Management, Inc",NYQ,Asset Management
RCP.L,RIT Capital Partners plc,LSE,Asset Management
ECPG,"Encore Capital Group, Inc.",NMS,Asset Management
APAM,Artisan Partners Asset Management Inc.,NYQ,Asset Management
REXI,"Resource America, Inc.",NMS,Asset Management
OZM,Och-Ziff Capital Management Group LLC,NYQ,Asset Management
SOHL,Southern Trust Securities Holding Corporation,PNK,Asset Management
CSWC,Capital Southwest Corporation,NMS,Asset Management
IHJ.BE,VZ HOLDING N,BER,Asset Management
RILY,"B. Riley Financial, Inc.",OBB,Asset Management
PJR.SG,PIPER JAFFRAY,STU,Asset Management
NFD-A.V,Northfield Capital Corp.,VAN,Asset Management
TSL.BO,TSL Industries Limited,BSE,Asset Management
HRZN,Horizon Technology Finance Corporation,NMS,Asset Management
NNS.BE,NANOSTART,BER,Asset Management
GLCH,"Gleacher & Company, Inc",PNK,Asset Management
FRK.F,FRANKLIN RESOURCES,FRA,Asset Management
L1O.DE,Lloyd Fonds AG,GER,Asset Management
HDJ0.BE,HENDERSON GROUP,BER,Asset Management
0766.HK,SINO PROSPER GP,HKG,Asset Management
0356.HK,DT CAPITAL,HKG,Asset Management
0352.HK,FORTUNE SUN,HKG,Asset Management
VTLN.SG,VONTOBEL HLDG N,STU,Asset Management
CLIG.L,City of London Investment Group PLC,LSE,Asset Management
XA6.MU,DIVERSA,MUN,Asset Management
BACT.L,BACIT Limited,LSE,Asset Management
IV6B.MU,KINNEVIK INV. -B-,MUN,Asset Management
JAF.BE,JAFCO,BER,Asset Management
MN,"Manning & Napier, Inc.",NYQ,Asset Management
0156.HK,Lippo China Resources Limited,HKG,Asset Management
EV,Eaton Vance Corp.,NYQ,Asset Management
NNS.SG,NANOSTART,STU,Asset Management
QB7.DU,QUIRIN BANK,DUS,Asset Management
0733.HK,HOPEFLUENT,HKG,Asset Management
0171.HK,Silver Grant International Industries Limited,HKG,Asset Management
DP.PA,"Institut RÃ©gional de DÃ©veloppement de la RÃ©gion Nord Pas-de-Calais
",PAR,Asset Management
SCIN.L,Scottish Investment Trust Ord,LSE,Asset Management
KSP-UN.TO,Kingsway Linked Return of Capital Trust,TOR,Asset Management
VRNL.PA,Verneuil Participations,PAR,Asset Management
SSI.V,Southern Sun Minerals Inc.,VAN,Asset Management
LWDB.L,The Law Debenture Corporation plc,LSE,Asset Management
0258.HK,TOMSON GROUP,HKG,Asset Management
GLJ.DE,GrenkeLeasing AG,GER,Asset Management
BN9.SG,BANK OF NY MELLON,STU,Asset Management
0281.HK,Rivera Holdings Ltd.,HKG,Asset Management
TPOG.L,Third Point Offshore Investors Limited,LSE,Asset Management
IFIC.DU,EXOR,DUS,Asset Management
FGF.V,Capital DGMC Inc.,VAN,Asset Management
XA6.SG,Diversa Limited,STU,Asset Management
ICOR,"InterCore, Inc.",PNK,Asset Management
LSE.L,London Stock Exchange Group plc,LSE,Asset Management
IUR.DU,KAP-BETEILIGUNGS,DUS,Asset Management
LM,Legg Mason Inc.,NYQ,Asset Management
WSFIN.BO,Wall Street Finance Ltd.,BSE,Asset Management
ZOF.F,SBI HOLDINGS,FRA,Asset Management
DC-A.TO,Dundee Corporation,TOR,Asset Management
CVG.TO,Clairvest Group Inc.,TOR,Asset Management
4WM.F,WORLD MARKETS,FRA,Asset Management
IVZ,Invesco Ltd.,NYQ,Asset Management
YBR.AX,Yellow Brick Road Holdings Limited,ASX,Asset Management
M41.SI,Macquarie International Infrastructure Fund Limited,SES,Asset Management
IAM.TO,Integrated Asset Management Corp.,TOR,Asset Management
TROW,"T. Rowe Price Group, Inc.",NMS,Asset Management
JAF.DU,JAFCO,DUS,Asset Management
GIMB.BR,GIMV NV,BRU,Asset Management
ZYA.F,STATE STREET,FRA,Asset Management
CIX.TO,CI Financial Corp,TOR,Asset Management
M3B.F,MIC,FRA,Asset Management
RELCAPITAL.BO,Reliance Capital Limited,BSE,Asset Management
FEE1.SG,FEEDBACK,STU,Asset Management
RE7.F,REMGRO,FRA,Asset Management
0806.HK,VALUE PARTNERS,HKG,Asset Management
EVR,Evercore Partners Inc.,NYQ,Asset Management
RAND,Rand Capital Corporation,NCM,Asset Management
XS3A.SG,TANFIELD GRP,STU,Asset Management
MLVES.PA,Vestasia Limited,PAR,Asset Management
KBCA.BR,KBC Ancora SCA,BRU,Asset Management
AGF-B.TO,AGF Management Limited,TOR,Asset Management
BN9.MU,BANK OF NY MELLON,MUN,Asset Management
L1OA.DE,Lloyd Fonds AG,GER,Asset Management
RAF.AX,Raffles Capital Limited,ASX,Asset Management
0172.HK,Goldbond Group Holdings Limited,HKG,Asset Management
ZYA.SG,STATE STREET,STU,Asset Management
SIHL.L,Symphony International Holdings Limited,LSE,Asset Management
CIFC,CIFC Corp.,NCM,Asset Management
0169.HK,Wanda Hotel Development Company Limited,HKG,Asset Management
GROW,"U.S. Global Investors, Inc.",NCM,Asset Management
CLMS,Calamos Asset Management Inc.,NMS,Asset Management
URB-A.TO,Urbana Corp.,TOR,Asset Management
AFI.AX,Australian Foundation Investment Company Limited,ASX,Asset Management
0021.HK,Great China Properties Holdings Limited,HKG,Asset Management
JAN.MU,JAPAN ASIA INVT,MUN,Asset Management
GVHIB,"Global Vision Holdings, Inc.",PNK,Asset Management
SFE,"Safeguard Scientifics, Inc.",NYQ,Asset Management
XS3A.BE,TANFIELD GRP,BER,Asset Management
WDR,"Waddell & Reed Financial, Inc.",NYQ,Asset Management
LIO.L,Liontrust Asset Management Plc,LSE,Asset Management
NTRS,Northern Trust Corporation,NMS,Asset Management
VBDESAI.BO,V. B. Desai Financial Services Limited,BSE,Asset Management
BEN,Franklin Resources Inc.,NYQ,Asset Management
JUP.L,Jupiter Fund Management Plc,LSE,Asset Management
QB7.BE,QUIRIN BANK,BER,Asset Management
JNS,"Janus Capital Group, Inc.",NYQ,Asset Management
HGG.L,Henderson Group plc,LSE,Asset Management
0480.HK,HKR INT'L,HKG,Asset Management
0768.HK,UBA INVESTMENTS,HKG,Asset Management
FBRC,FBR & Co.,NMS,Asset Management
0337.HK,GREENLAND HK,HKG,Asset Management
AGOU.L,Ashmore Global Opportunities Ltd,LSE,Asset Management
0318.HK,VONGROUP,HKG,Asset Management
EAL.AX,E&A; Limited,ASX,Asset Management
KBC.AX,KeyBridge Capital Limited,ASX,Asset Management
CGF.AX,Challenger Limited,ASX,Asset Management
GPI,Group 1 Automotive Inc.,NYQ,Auto Dealerships
KMX,CarMax Inc.,NYQ,Auto Dealerships
1828.HK,Dah Chong Hong Holdings Limited,HKG,Auto Dealerships
SAH,Sonic Automotive Inc.,NYQ,Auto Dealerships
XA4.BE,CARMAX,BER,Auto Dealerships
LAS,Lentuo International Inc.,NYQ,Auto Dealerships
ABG,"Asbury Automotive Group, Inc.",NYQ,Auto Dealerships
CRMT,America's Car-Mart Inc.,NMS,Auto Dealerships
0881.HK,ZHONGSHENG HLDG,HKG,Auto Dealerships
RUSHB,"Rush Enterprises, Inc.",NMS,Auto Dealerships
PDG.L,Pendragon PLC,LSE,Auto Dealerships
AN,AutoNation Inc.,NYQ,Auto Dealerships
IZO.SG,JD GROUP,STU,Auto Dealerships
IZO.BE,JD GROUP,BER,Auto Dealerships
CPRT,"Copart, Inc.",NMS,Auto Dealerships
AUTCF,AutoChina International Ltd.,PNK,Auto Dealerships
1728.HK,ZHENGTONGAUTO,HKG,Auto Dealerships
ACQ.TO,AutoCanada Inc.,TOR,Auto Dealerships
XA4.F,CARMAX,FRA,Auto Dealerships
LAD,Lithia Motors Inc.,NYQ,Auto Dealerships
T15.SI,Tan Chong International Ltd.,SES,Auto Dealerships
PAG,"Penske Automotive Group, Inc.",NYQ,Auto Dealerships
CALI,China Auto Logistic Inc.,NGM,Auto Dealerships
AHE.AX,Automotive Holdings Group Limited,ASX,Auto Dealerships
UG.PA,Peugeot S.A.,PAR,Auto Manufacturers - Major
TOM.SG,TOYOTA MOTOR,STU,Auto Manufacturers - Major
TTM,Tata Motors Limited,NYQ,Auto Manufacturers - Major
BUS.V,Grande West Transportation Group Inc,VAN,Auto Manufacturers - Major
TOM.MU,TOYOTA MOTOR,MUN,Auto Manufacturers - Major
0175.HK,GEELY AUTO,HKG,Auto Manufacturers - Major
SUK.BE,SUZUKI MOTOR,BER,Auto Manufacturers - Major
HDM.MU,HONDA MOTOR,MUN,Auto Manufacturers - Major
F,Ford Motor Co.,NYQ,Auto Manufacturers - Major
VOW5.BE,VOLKSWAGEN SP ADR,BER,Auto Manufacturers - Major
YMA.MU,YAMAHA MOTOR,MUN,Auto Manufacturers - Major
PEU.SG,PEUGEOT,STU,Auto Manufacturers - Major
HYU.DE,Hyundai Motor Company,GER,Auto Manufacturers - Major
GRV.SG,GREAT WALL MOTOR-H-,STU,Auto Manufacturers - Major
HMO.DU,HINO MOTORS,DUS,Auto Manufacturers - Major
NISA.F,NISSAN MOTOR CO LTD,FRA,Auto Manufacturers - Major
ZM7.F,ZENN MOTOR,FRA,Auto Manufacturers - Major
PEU.DE,Peugeot S.A.,GER,Auto Manufacturers - Major
TOM.DU,TOYOTA MOTOR,DUS,Auto Manufacturers - Major
GRV.MU,GREAT WALL MOTOR-H-,MUN,Auto Manufacturers - Major
TAH.BE,TOYOTA INDUSTRIES,BER,Auto Manufacturers - Major
RNL.BE,RENAULT,BER,Auto Manufacturers - Major
MMO.F,MITSUBISHI MOTORS,FRA,Auto Manufacturers - Major
VOW4.DE,Volkswagen AG,GER,Auto Manufacturers - Major
K8A.F,KANDI TECHNOLOG,FRA,Auto Manufacturers - Major
VOW.DE,Volkswagen AG,GER,Auto Manufacturers - Major
YMA.SG,YAMAHA MOTOR,STU,Auto Manufacturers - Major
TYT.L,Toyota Motor Corporation,LSE,Auto Manufacturers - Major
CYC.SG,JARDINE CYCLE &CARR;,STU,Auto Manufacturers - Major
GM,General Motors Company,NYQ,Auto Manufacturers - Major
HMO.MU,HINO MOTORS,MUN,Auto Manufacturers - Major
ISU.DU,ISUZU MOTORS,DUS,Auto Manufacturers - Major
C07.SI,Jardine Cycle & Carriage Limited,SES,Auto Manufacturers - Major
KNDI,"Kandi Technolgies Group, Inc.",NMS,Auto Manufacturers - Major
ISU.SG,Isuzu Motors Ltd.,STU,Auto Manufacturers - Major
ZAAP,ZAP,PNK,Auto Manufacturers - Major
PAH3.DE,Porsche Automobil Holding SE,GER,Auto Manufacturers - Major
NSU.DU,AUDI,DUS,Auto Manufacturers - Major
RNO.MI,"Renault Société Anonym
",MIL,Auto Manufacturers - Major
NISA.DU,NISSAN MOTOR CO LTD,DUS,Auto Manufacturers - Major
BMW3.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,Auto Manufacturers - Major
NISA.BE,NISSAN MOTOR CO LTD,BER,Auto Manufacturers - Major
DAI.DE,Daimler AG,GER,Auto Manufacturers - Major
HMC,"Honda Motor Co., Ltd.",NYQ,Auto Manufacturers - Major
BMW.F,BMW,FRA,Auto Manufacturers - Major
RNL.DE,"Renault Société Anonym
",GER,Auto Manufacturers - Major
RNO.PA,"Renault Société Anonym
",PAR,Auto Manufacturers - Major
TSLA,"Tesla Motors, Inc.",NMS,Auto Manufacturers - Major
MZA.SG,MAZDA MOTOR CORP,STU,Auto Manufacturers - Major
BMWA.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,Auto Manufacturers - Major
MARUTI.NS,Maruti Suzuki India Limited,NSI,Auto Manufacturers - Major
ZNN.V,ZENN Motor Company Inc.,VAN,Auto Manufacturers - Major
ZM7.DU,ZENN MOTOR,DUS,Auto Manufacturers - Major
SORL,"SORL Auto Parts, Inc.",NGM,Auto Manufacturers - Major
TAH.F,TOYOTA INDUSTRIES,FRA,Auto Manufacturers - Major
DMO.MU,DAIHATSU MOTOR,MUN,Auto Manufacturers - Major
VOW3.BE,VOLKSWAGEN VZ,BER,Auto Manufacturers - Major
VOW.BE,VOLKSWAGEN,BER,Auto Manufacturers - Major
SLNN,"Saleen Automotive, Inc.",OBB,Auto Manufacturers - Major
HDM.SG,HONDA MOTOR,STU,Auto Manufacturers - Major
YMA.BE,YAMAHA MOTOR,BER,Auto Manufacturers - Major
ZM7.MU,ZENN MOTOR,MUN,Auto Manufacturers - Major
VKW.L,Volkswagen AG,LSE,Auto Manufacturers - Major
PAH3.BE,PORSCHE AUTOHLDG VZ,BER,Auto Manufacturers - Major
VOW3.DE,Volkswagen AG,GER,Auto Manufacturers - Major
TM,Toyota Motor Corporation,NYQ,Auto Manufacturers - Major
TOM.F,TOYOTA MOTOR,FRA,Auto Manufacturers - Major
BMW.DE,Bayerische Motoren Werke Aktiengesellschaft,GER,Auto Manufacturers - Major
PIH.TO,Pacific Insight Electronics Corp.,TOR,Auto Parts
SPCL,"Solaris Power Cells, Inc.",PNK,Auto Parts
Y08.SI,YHI International Limited,SES,Auto Parts
MTOR,"Meritor, Inc.",NYQ,Auto Parts
ZIL2.MU,ELRINGKLINGER N,MUN,Auto Parts
LKQ,LKQ Corp.,NMS,Auto Parts
MNRO,Monro Muffler Brake Inc.,NMS,Auto Parts
ZIL2.BE,ELRINGKLINGER N,BER,Auto Parts
SIX.AX,Sprintex Limited,ASX,Auto Parts
ECAU,Echo Automotive Inc.,PNK,Auto Parts
XDH.F,XINGDA INTERNATIONA,FRA,Auto Parts
ACGL.BO,Automobile Corp. of Goa Ltd.,BSE,Auto Parts
SFQ.DE,Saf-Holland SA,GER,Auto Parts
QTWW,Quantum Fuel Systems Technologies Worldwide Inc.,NCM,Auto Parts
LDL,Lydall Inc.,NYQ,Auto Parts
WHEELS.NS,Wheels India Limited,NSI,Auto Parts
GKN.L,GKN plc,LSE,Auto Parts
QA4A.BE,GENTHERM,BER,Auto Parts
